OBJECTID,ms_gush,k_status_hesder,ms_chelka,ms_shetach_rashum,ms_shetach,tr_idkun_acharon,k_input_source,tr_chelka,heara,sw_baalut,ms_gush_vechelka,date_import,Shape_Length,Shape_Area,oidtatrova,ktatrova,krova,dateimport,ShapeArea
5493,6901,0,165,31,37.05,,2,1899-12-30T00:00:00.000,,-1,6901165,06/09/2015 1:33,60.66698817,37.054542,12,32,3,12/20/2012 1:39,658185
5494,6955,0,13,540,535.62,,1,1991-01-03T00:00:00.000,,-1,695513,06/09/2015 1:33,93.79681071,535.6237125,12,32,3,12/20/2012 1:39,658185
5497,6214,0,62,454,445.84,,1,1991-01-03T00:00:00.000,,-1,621462,06/09/2015 1:33,87.31941137,445.844287,12,32,3,12/20/2012 1:39,658185
5498,6214,0,527,520,511.48,,1,1991-01-03T00:00:00.000,,-1,6214527,06/09/2015 1:33,95.07725527,511.483168,12,32,3,12/20/2012 1:39,658185
5500,6955,0,77,544,557.92,,1,1991-01-03T00:00:00.000,,-1,695577,06/09/2015 1:33,95.90969853,557.9154415,12,32,3,12/20/2012 1:39,658185
5501,6955,0,156,28,27.91,,2,1991-01-03T00:00:00.000,,-1,6955156,06/09/2015 1:33,57.83789395,27.9052215,12,32,3,12/20/2012 1:39,658185
5503,6901,0,129,526,559.25,,0,1991-01-03T00:00:00.000,,-1,6901129,06/09/2015 1:33,95.06143546,559.249215,12,32,3,12/20/2012 1:39,658185
5504,6214,0,85,487,493.84,2007-06-11T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,621485,06/09/2015 1:33,93.19163494,493.8424225,12,32,3,12/20/2012 1:39,658185
5505,6214,0,137,405,400.71,,1,1991-01-03T00:00:00.000,,-1,6214137,06/09/2015 1:33,82.27998399,400.712808,12,32,3,12/20/2012 1:39,658185
5506,6955,0,80,433,426.74,,1,1991-01-03T00:00:00.000,,-1,695580,06/09/2015 1:33,86.24498456,426.7404145,12,32,3,12/20/2012 1:39,658185
5507,6214,0,134,414,416.21,,1,1991-01-03T00:00:00.000,,-1,6214134,06/09/2015 1:33,86.06789218,416.2099065,12,32,3,12/20/2012 1:39,658185
5554,6955,0,92,375,373.55,,1,1991-01-03T00:00:00.000,,-1,695592,06/09/2015 1:33,80.85640981,373.5463775,12,32,3,12/20/2012 1:39,658185
5555,6966,0,51,204,197.7,,2,1991-01-03T00:00:00.000,,-1,696651,06/09/2015 1:33,74.25750311,197.696231,12,32,3,12/20/2012 1:39,658185
5556,6955,0,35,12,12.85,,1,1991-01-03T00:00:00.000,,-1,695535,06/09/2015 1:33,14.50969756,12.84897,12,32,3,12/20/2012 1:39,658185
5557,6214,0,57,463,453.01,,1,1991-01-03T00:00:00.000,,-1,621457,06/09/2015 1:33,88.08022623,453.010139,12,32,3,12/20/2012 1:39,658185
5558,6955,0,74,372,364.62,,1,1991-01-03T00:00:00.000,,-1,695574,06/09/2015 1:33,83.3960403,364.619606,12,32,3,12/20/2012 1:39,658185
5559,6214,0,215,166,162.52,,1,1991-01-03T00:00:00.000,,-1,6214215,06/09/2015 1:33,52.90749415,162.52141,12,32,3,12/20/2012 1:39,658185
5560,6214,0,570,28,38.98,,2,1991-01-03T00:00:00.000,,-1,6214570,06/09/2015 1:33,57.60255367,38.9825455,12,32,3,12/20/2012 1:39,658185
5561,6214,0,104,13,11.83,,2,1991-01-03T00:00:00.000,,-1,6214104,06/09/2015 1:33,24.98371183,11.826206,12,32,3,12/20/2012 1:39,658185
5562,6214,0,353,533,522.71,,1,1991-01-03T00:00:00.000,,-1,6214353,06/09/2015 1:33,92.94472793,522.7109925,12,32,3,12/20/2012 1:39,658185
5563,6214,0,514,28,39.72,,2,1991-01-03T00:00:00.000,,-1,6214514,06/09/2015 1:33,57.02414521,39.7219475,12,32,3,12/20/2012 1:39,658185
5564,6214,0,350,2000,2018.39,2007-06-11T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6214350,06/09/2015 1:33,198.9184776,2018.388793,12,32,3,12/20/2012 1:39,658185
5565,6214,0,190,645,644.84,,1,1991-01-03T00:00:00.000,,-1,6214190,06/09/2015 1:33,148.4531753,644.838544,12,32,3,12/20/2012 1:39,658185
5566,6214,0,402,532,521.89,,1,1991-01-03T00:00:00.000,,-1,6214402,06/09/2015 1:33,92.93666526,521.8867335,12,32,3,12/20/2012 1:39,658185
5567,6955,0,65,371,369.83,,1,1991-01-03T00:00:00.000,,-1,695565,06/09/2015 1:33,83.74934962,369.8310115,12,32,3,12/20/2012 1:39,658185
5568,6955,0,144,13,22.36,2006-12-19T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6955144,06/09/2015 1:33,29.2113118,22.35667,12,32,3,12/20/2012 1:39,658185
5569,6902,0,201,421,406.14,,1,1991-01-03T00:00:00.000,,-1,6902201,06/09/2015 1:33,80.54776679,406.142437,12,32,3,12/20/2012 1:39,658185
5570,6214,0,318,562,550.74,,1,1991-01-03T00:00:00.000,,-1,6214318,06/09/2015 1:33,95.06802912,550.744171,12,32,3,12/20/2012 1:39,658185
5581,6901,0,123,259,246.98,,1,1991-01-03T00:00:00.000,,-1,6901123,06/09/2015 1:33,66.8164024,246.975272,12,32,3,12/20/2012 1:39,658185
5622,6955,0,135,430,432.9,,1,1991-01-03T00:00:00.000,,-1,6955135,06/09/2015 1:33,85.07396838,432.8965505,12,32,3,12/20/2012 1:39,658185
5624,6955,0,26,452,456.75,,1,1991-01-03T00:00:00.000,,-1,695526,06/09/2015 1:33,87.62394836,456.747441,12,32,3,12/20/2012 1:39,658185
5625,6955,0,157,432,430.84,,0,1991-01-03T00:00:00.000,,-1,6955157,06/09/2015 1:33,85.04012661,430.835395,12,32,3,12/20/2012 1:39,658185
5659,6901,0,110,266,276.36,,1,1991-01-03T00:00:00.000,,-1,6901110,06/09/2015 1:33,68.74005315,276.3629975,12,32,3,12/20/2012 1:39,658185
5663,6955,0,158,16,16.88,,2,1899-12-30T00:00:00.000,,-1,6955158,06/09/2015 1:33,35.71099666,16.879525,12,32,3,12/20/2012 1:39,658185
5664,6901,0,127,512,514.69,,1,1991-01-03T00:00:00.000,,-1,6901127,06/09/2015 1:33,90.99877859,514.68982,12,32,3,12/20/2012 1:39,658185
5665,6901,0,116,544,531.93,,1,1991-01-03T00:00:00.000,,-1,6901116,06/09/2015 1:33,91.91710391,531.9322185,12,32,3,12/20/2012 1:39,658185
5667,6901,0,111,268,258.28,,1,1991-01-03T00:00:00.000,,-1,6901111,06/09/2015 1:33,67.02902091,258.2826245,12,32,3,12/20/2012 1:39,658185
5673,6901,0,115,402,395.63,,1,1991-01-03T00:00:00.000,,-1,6901115,06/09/2015 1:33,80.0391301,395.6292075,12,32,3,12/20/2012 1:39,658185
5676,6955,0,63,371,375.98,,1,1991-01-03T00:00:00.000,,-1,695563,06/09/2015 1:33,84.38920619,375.9795865,12,32,3,12/20/2012 1:39,658185
5677,6214,0,141,220,217.42,,1,1991-01-03T00:00:00.000,,-1,6214141,06/09/2015 1:33,59.01661009,217.424679,12,32,3,12/20/2012 1:39,658185
5678,6214,0,519,631,632.43,,1,1991-01-03T00:00:00.000,,-1,6214519,06/09/2015 1:33,102.3188698,632.425057,12,32,3,12/20/2012 1:39,658185
5679,6214,0,139,419,407.45,,1,1991-01-03T00:00:00.000,,-1,6214139,06/09/2015 1:33,84.9587854,407.447725,12,32,3,12/20/2012 1:39,658185
5680,6214,0,55,463,465.37,,1,1991-01-03T00:00:00.000,,-1,621455,06/09/2015 1:33,88.78444932,465.366084,12,32,3,12/20/2012 1:39,658185
5682,6955,0,32,519,512.15,,1,1991-01-03T00:00:00.000,,-1,695532,06/09/2015 1:33,90.65243706,512.1472465,12,32,3,12/20/2012 1:39,658185
5685,6955,0,114,444,452.1,,2,1991-01-03T00:00:00.000,,-1,6955114,06/09/2015 1:33,128.9147277,452.1003305,12,32,3,12/20/2012 1:39,658185
5686,6214,0,138,416,416.92,,1,1991-01-03T00:00:00.000,,-1,6214138,06/09/2015 1:33,85.14306066,416.922109,12,32,3,12/20/2012 1:39,658185
5687,6214,0,84,483,490.04,,1,1991-01-03T00:00:00.000,,-1,621484,06/09/2015 1:33,93.36248868,490.0361925,12,32,3,12/20/2012 1:39,658185
5688,6214,0,529,516,509.47,,1,1991-01-03T00:00:00.000,,-1,6214529,06/09/2015 1:33,94.30129766,509.4689275,12,32,3,12/20/2012 1:39,658185
5690,6214,0,56,463,471.43,,1,1991-01-03T00:00:00.000,,-1,621456,06/09/2015 1:33,89.32551078,471.4275795,12,32,3,12/20/2012 1:39,658185
5691,6214,0,135,420,416.15,,1,1991-01-03T00:00:00.000,,-1,6214135,06/09/2015 1:33,85.94273098,416.154813,12,32,3,12/20/2012 1:39,658185
5692,6214,0,61,454,458.93,,1,1991-01-03T00:00:00.000,,-1,621461,06/09/2015 1:33,88.2375388,458.928342,12,32,3,12/20/2012 1:39,658185
5693,6901,0,76,7915,7903.54,,1,1991-01-03T00:00:00.000,,-1,690176,06/09/2015 1:33,357.5004935,7903.541237,12,32,3,12/20/2012 1:39,658185
5694,6955,0,76,350,341.54,,1,1991-01-03T00:00:00.000,,-1,695576,06/09/2015 1:33,81.06534059,341.538802,12,32,3,12/20/2012 1:39,658185
5695,6214,0,525,525,511.8,,1,1991-01-03T00:00:00.000,,-1,6214525,06/09/2015 1:33,91.7596059,511.8026485,12,32,3,12/20/2012 1:39,658185
5710,6901,0,74,534,533.83,,1,1991-01-03T00:00:00.000,,-1,690174,06/09/2015 1:33,95.57536474,533.8341975,12,32,3,12/20/2012 1:39,658185
5711,6214,0,216,426,437.19,,1,1991-01-03T00:00:00.000,,-1,6214216,06/09/2015 1:33,84.93940728,437.186753,12,32,3,12/20/2012 1:39,658185
5712,6955,0,140,12,14.33,,2,1991-01-03T00:00:00.000,,-1,6955140,06/09/2015 1:33,26.67264416,14.325316,12,32,3,12/20/2012 1:39,658185
5714,6214,0,186,200,189.12,,0,1991-01-03T00:00:00.000,,-1,6214186,06/09/2015 1:33,55.30731569,189.12081,12,32,3,12/20/2012 1:39,658185
5715,6955,0,89,376,382.17,,1,1991-01-03T00:00:00.000,,-1,695589,06/09/2015 1:33,85.10239125,382.169169,12,32,3,12/20/2012 1:39,658185
5716,6955,0,83,534,534.15,,1,1991-01-03T00:00:00.000,,-1,695583,06/09/2015 1:33,102.347154,534.152065,12,32,3,12/20/2012 1:39,658185
5717,6901,0,80,429,433.22,,1,1991-01-03T00:00:00.000,,-1,690180,06/09/2015 1:33,83.7083794,433.216369,12,32,3,12/20/2012 1:39,658185
5719,6214,0,201,465,466.92,,1,1991-01-03T00:00:00.000,,-1,6214201,06/09/2015 1:33,88.63124183,466.9212665,12,32,3,12/20/2012 1:39,658185
5720,6901,0,75,605,601,,1,1991-01-03T00:00:00.000,,-1,690175,06/09/2015 1:33,98.95010004,600.998295,12,32,3,12/20/2012 1:39,658185
5721,6955,0,143,362,357.43,2006-12-19T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6955143,06/09/2015 1:33,81.58795706,357.4269875,12,32,3,12/20/2012 1:39,658185
5722,6214,0,340,584,589.94,,1,1991-01-03T00:00:00.000,,-1,6214340,06/09/2015 1:33,102.5358363,589.944707,12,32,3,12/20/2012 1:39,658185
5723,6902,0,202,29,39.87,,2,1991-01-03T00:00:00.000,,-1,6902202,06/09/2015 1:33,53.12130837,39.867654,12,32,3,12/20/2012 1:39,658185
5724,6902,0,173,1427,1402.91,,2,1991-01-03T00:00:00.000,,-1,6902173,06/09/2015 1:33,372.9982452,1402.905756,12,32,3,12/20/2012 1:39,658185
5725,6955,0,66,402,400.94,,1,1991-01-03T00:00:00.000,,-1,695566,06/09/2015 1:33,85.84178346,400.9407795,12,32,3,12/20/2012 1:39,658185
5742,6214,0,191,872,880.4,,1,1991-01-03T00:00:00.000,,-1,6214191,06/09/2015 1:33,178.0970561,880.3955575,12,32,3,12/20/2012 1:39,658185
